"incident_id","incident.year","incident.month","data_total","victim.name","reference","summary","data_variety","pattern","industry","victim.country","visible","canLoad"
"6FDFCBC8-D017-41DE-A7D6-3F7975E550B9",2013,9,620000,"Alberta Health System","http://www.cbc.ca/news/canada/edmonton/laptop-stolen-with-health-information-of-620-000-albertans-1.2507161","Stolen laptop","Medical","TheftLoss","Healthcare","CA","TRUE","NULL"
"73FC16AC-2D5B-4C81-9AA5-6445C7867C5B",2012,7,104000000,"Korea Credit Bureau","http://www.securityweek.com/20-million-people-fall-victim-south-korea-data-leak","Insider stole customer credit card data and sold it to a third party.","Payment,Personal","Misuse","Administrative","KR","TRUE","NULL"
"76C447D7-42E4-4AB3-968D-091079F61A6E",2011,12,10000000,"178.com","http://news.softpedia.com/news/38-Million-Users-Exposed-After-Gaming-Site-Hacking-242616.shtml","Hackers steal userid/password of a gaming site and post it online.","Credentials","Other","Information","CN","TRUE","SAMEORIGIN"
"77A26EF1-0B4B-43C9-9A6D-665C8EBD6CB7",2005,3,9000000,"Social Affairs Ministry","http://www.jpost.com/National-News/Six-indicted-over-Population-Registry-data-theft","The Tel Aviv district attorney on Sunday charged six people, including a computer programmer formerly employed as a Welfare and Social Services Ministry contractor, in connection with a massive data theft that exposed the personal details of millions of Israelis.  According to the indictment, filed in the Tel Aviv District Court, 55-year-old Shalom Bilik had access to the population registry database as part of his contract computer maintenance work in the Welfare and Social Services Ministrys information systems department. In 2005- 2006, during his time at the ministry, Bilik began to make copies of the population registry data and sold it, the indictment said.  As a result of the data theft, detailed personal information on 9 million Israelis, among them minors, deceased persons and citizens living abroad, was exposed to publication, including on various overseas websites and file sharing sites.  Allegedly, as well as copying the database, Bilik also copied monthly population registry data updates that the Interior Ministry sent to the Welfare and Social Services Ministry. In 2005, before his contract at the ministry ended, Bilik allegedly took a copy of the stolen data to a haredi (ultra-Orthodox) organization in Jerusalem, where he provided database services connected with the organizations donors.  Bilik copied the stolen database onto the organizations computer, together with a program he had written while at the ministry, which allowed users to create queries to retrieve information from the database, the indictment said.","Personal","Misuse","Public","IL","TRUE","NULL"
"7952DD16-101D-4B94-8C57-CDA0C2CF39F5",2012,1,150000,"Adobe Systems Inc","http://www.computerworld.com/s/article/9233595/Adobe_investigates_alleged_customer_data_breach","Adobe said Wednesday it is investigating the release of 230 names, email addresses and encrypted passwords claimed to have been stolen from a company database.  The information was released on Tuesday on Pastebin by a self-proclaimed Egyptian hacker named ""ViruS_HimA."" The hacker, who claimed the database accessed holds more than 150,000 records, posted links to several websites hosting a text file with 230 records.  ""We have seen the claim and are investigating,"" said Wiebke Lips, senior manager with Adobe's corporate communications.  The hacker only released records with email addresses ending in ""adobe.com,"" "".mil"" and "".gov.""  A look at the 230 records showed the full names, titles, organizations, email addresses, usernames and encrypted passwords of users in a variety of U.S. government agencies, including the departments of Transportation and Homeland Security, the U.S. State Department, the Federal Aviation Administration and state-level agencies, among others.  The published passwords are MD5 hashes, or cryptographic representations, of the actual plain-text passwords. It's a good security practice to only store hashes rather than the plain-text passwords, but those hashes can be converted back to their original state using free password-cracking tools and enough computing power.  Shorter passwords are easier to crack, especially if they contain no special characters and are, for example, just a word composed of lower-case letters. Many MD5 hashes that have already been reversed are available in lists freely available on the internet.  Some of the MD5 hashes released in the text file revealed simple passwords. That's particularly dangerous given that people tend to reuse passwords for other services. Hackers will typically try to use stolen credentials on sites such as Facebook and Twitter to see if they're valid.  Given that the data released on Tuesday includes names and organizations, hackers could act fast in an attempt to steal other information.  An email request for an interview with ViruS_HimA wasn't immediately returned. The hacker wrote there's another data leak soon to be released from Yahoo. ","Credentials,Unknown","Other","Information","US","TRUE","NULL"
"79CC2E92-66EB-4B5B-9D75-7087289BE2F6",2014,1,800000,"Orange","http://thehackernews.com/2014/02/800000-customer-details-stolen-in-data_2.html","Actor gained access to a website run by French telecom company Orange and made off with 800000 authentication records.","Credentials","Webapp","Information","FR","TRUE","NULL"
"7BC1BDE8-6C8A-47E8-92BE-735F49C8D51C",2014,2,146000,"Indiana University","http://indianapublicmedia.org/news/data-breach-impacts-146000-iu-students-grads-63490/","The names, social security numbers and addresses of 146,000 Indiana University students and recent graduates have been compromised in a data breach.  People across all seven campuses who attended IU from 2011-2014 are potentially at risk.  University officials say the problem wasnt a technical one, but rather human error. The Student Services database was supposed to be in an encrypted location, but instead it was being stored in an insecure location.  An employee discovered the issue last week, and IU spokesman Mark Land says the university quickly secured the data the following day.  Land says no humans have seen the data; it was not downloaded by anyone looking for sensitive information. However, the data did get picked up by a web crawler that mines information to improve web search capabilities.  In a statement, James Kennedy, associate vice president for financial aid and university student services and system, said the incident was not a targeted attack to obtain data for illegal purposes.  And we believe the chance of sensitive data falling into the wrong hands as a result of this situation is remote, said Kennedy. At the same time, we have moved quickly to secure the data and are conducting a thorough investigation into our information handling process to ensure that this doesnt happen again.  The University reported the incident today to the Attorney Generals office.  Land says the university is also in the process of notifying all affected students.","Personal","Error","Educational","US","TRUE","NULL"
"7BD685C3-745E-4FA1-82C0-C2414C1D0192",2011,8,1400000,"Shopacheck","http://www.mirror.co.uk/money/city-news/shopacheck-loses-data-on-14-million-157430","A bungling loan firm has raised the alarm after losing sensitive personal data on 1.4 million customers.  Shopacheck, a doorstep lender charging sky-high rates of 400% APR, has said the information was on two IT back-up storage tapes, which have gone missing.  The company, which is part of the Cattles Group, said it does not know if the tapes were stolen.","Bank,Personal","TheftLoss","Finance","GB","TRUE","NULL"
"7F9A864B-1627-4A00-B91E-42EBC0B79EAD",2012,5,4000000,"Ontario Elections Board","http://www.cbc.ca/news/canada/toronto/story/2012/07/17/ontario-voter-data-breach.html","Ontario's chief electoral officer has said the personal information of voters in as many as 25 ridings in the province has been compromised.  Greg Essensa said at a Tuesday morning news conference that Elections Ontario can't account for two unencrypted memory sticks containing information about people who voted in last fall's provincial election. Two Elections Ontario staff members did not follow standard protocol when it came to handling that information, Essensa sai","Personal","TheftLoss","Public","CA","TRUE","NULL"
"80107946-1EA0-4FA2-A65B-7026A12CDF2E",2007,9,2900000,"Department of Community Health","http://www.nbcnews.com/id/18038761/#.UwGe34VUM3g","A computer disk containing the names, birth dates and Social Security numbers of 2.9 million Medicaid and childrens health care recipients is missing, Georgia health officials said Tuesday.  The state said the security breach was reported by Affiliated Computer Services, a private vendor with a contract to handle health care claims for the state.  The CD was lost while it was being shipped from Georgia to Maryland, ACS spokesman David Shapiro said. The company has been working with the carrier, which Shapiro would not identify, for several days to find the package, he said.  Shapiro said there was no indication anyone had tried to access any of the personal data.  We are treating this as a missing package, he said.  Officials said the information, including addresses, covered the four-year period up to June 2006 and included some people who are no longer on the rolls.  The Georgia Department of Community Health said it was requiring the Dallas-based company to notify everyone affected and to offer free credit reports. The childrens health care program involved in the data loss is called PeachCare.  PeachCare is the states health insurance program for low-income children. Medicaid is a health insurance program for the poorest residents. Both programs are funded with a combination of state and federal dollars.  State officials notified the Centers for Medicare and Medicaid Services, the U.S. Department of Health and Human Services, the Governors Office of Consumer Affairs and the state attorney general.","Personal","TheftLoss","Public","US","TRUE","NULL"
"80F25D02-4480-42FA-A9E0-E804851A5B89",2009,3,1300000,"Hamilton County Clerk of Courts","http://www.netdiligence.com/files/CyberRisk_PublicEntities.pdf","Identity thieves used a Hamilton County website to steal the Social Security numbers and other person al data of hundreds of Ohio residents, federal authorities said.  Over 1.3 million records such as tax documents, medical records and bank account numbers were automatically posted on the Web si te if they were part of a criminal or civil case, land dispute, tax lien or traffic ticket. ","Personal","Other","Administrative","US","TRUE","NULL"
"81FCA696-8C4E-4D29-9C68-0E97ABB1EA9A",2012,12,109000,"Crescent Health Inc. - a Walgreens Company","http://www.local10.com/news/Computer-hardware-records-stolen-from-billing-center/-/1717324/19046268/-/1207ekf/-/index.html","Theft of a desktop computer and paper records from a billing center in California results in 109,000 records exposed.  The theft affected employees, employee applicants and patients.  Data included personal health information and SSNs of patients.    Anaheim, Calif.-based Crescent Healthcare mailed out letters to patients and employees Feb. 21, notifying them of the theft which occurred Dec. 28, 2012. According to the letter, an unknown person or persons broke into Crescent's billing center and stole the hardware, which may have contained patient names, addresses, phone numbers, Social Security numbers, health insurance data, dates of birth and clinical diagnoses. The group notified authorities three days later. ","Medical,Personal","TheftLoss","Healthcare","US","TRUE","NULL"
"8398DB91-69BD-4DD1-848E-9877EEC81518",2008,12,1800000,"Yahoo! Inc","http://www.theguardian.com/world/2014/feb/27/gchq-nsa-webcam-images-internet-yahoo","Britain's surveillance agency GCHQ, with aid from the US National Security Agency, intercepted and stored the webcam images of millions of internet users not suspected of wrongdoing, secret documents reveal.","Personal","Espionage","Information","US","TRUE","NULL"
"84AC81B3-DCC0-4652-8FC7-8BC7B46A133A",2010,10,700000,"US Department of the Army","http://in.reuters.com/article/2013/09/24/usa-courts-leak-factbox-idINDEE98N00220130924","Chelsea Manning, an Army private first class formerly known as Bradley Manning, turned over more than 700,000 classified files to the anti-secrecy website WikiLeaks in the biggest breach of secret data in U.S. history.","Classified","Misuse","Public","US","TRUE","NULL"
"85D3326D-3EB1-4ADE-A0B4-61D3AC8F8D65",2013,5,277000,"Texas Health Harris Methodist Hospital","http://www.sdbmagazine.com/Shred-It-Records-Improper-Handling-Hospital.aspx#.Uf_Cl64Ltfc.twitter","The Texas Health Harris Methodist Hospital Fort Worth, Arlington, Texas, has begun notifying patients about a potential exposure of confidential information resulting from what it alleges is improper handling of microfiche by Shred-It, the vendor contracted by the hospital to handle the confidential destruction of the media.    The hospital says it is unlikely that the information found on the microfiche was used inappropriately because specialized equipment is needed to view the documents. However, Texas Health Fort Worth is informing patients whose records may have been involved. The hospital is providing call center support to all patients and offering contact information for credit protection services to eligible individuals.   The microfiche was limited to Texas Health Fort Worth patients who were seen from 1980 to 1990.    The potential exposure of information occurred when Shred-It did not destroy Texas Health Fort Worth’s microfiche as had been agreed to in the contract between both companies, the hospital says.    May 13, 2013, Texas Health Fort Worth says it learned that a portion of the microfiche it had provided to Shred-It had been discovered in a park two days earlier by a local resident who reported the incident to the Dallas Police Department. In addition, three sheets of microfiche were found during that general time frame in two other public areas. Texas Health Fort Worth says it recovered the microfiche and began a thorough investigation.   The records on the microfiche may have included patient names, addresses, dates of birth, medical record numbers, clinical information, health insurance information and, in some instances, Social Security numbers. Texas Health Fort Worth says it has no knowledge that any of the information included on the microfiche has been accessed or used inappropriately.   Shred-It has advised Texas Health Fort Worth that the microfiche remaining in its possession was destroyed, the hospital says.  ","Medical","Error","Healthcare","US","TRUE","NULL"
"8616C4DD-C518-449C-BB48-C3A000136EC4",2010,11,156000,"Ankle & foot Center of Tampa Bay, Inc.",NA,NA,"Medical","Other","Healthcare","US","TRUE","NA"
"8619557A-AA1B-47CE-81DF-ED690AD68513",2010,12,398000,"Triple-S Salud, Inc.",NA,NA,"Medical","TheftLoss","Finance","US","TRUE","NA"
"86421244-D463-4930-9BCD-597335236749",2012,8,14000000,"Blizzard Entertainment, Inc.","https://us.battle.net/support/en/article/important-security-update-faq#5"," The account details of millions of online gamers have been stolen in a hack attack on games company Blizzard.  The company, which makes the World Of Warcraft, StarCraft and Diablo franchises posted a message on its website today advising players using North American servers to change their passwords for the account management service.  The compromised data relates to Battle.net accounts which are used for all of Blizzard's games.  In a posting today the company said: This week, our security team found an unauthorized and illegal access into our internal network here at Blizzard. We quickly took steps to close off this access and began working with law enforcement and security experts to investigate what happened.  The post goes on to explain that the data that was illegally accessed included a list of email addresses for global Battle.net users outside of China.  Players on North America servers (which includes users in North America, Latin America, Australia, New Zealand and Southeast Asia), had their security question details hacked as well as information relating to Mobile and Dial-In authentication.  Cryptographically scrambled Battle.net passwords were also taken.  The company has advised that gamers that play online via North American servers should change their passwords as a precaution.  The company has stressed it would be extremely difficult to access actual passwords using the scrambled data stolen.  They also stressed that no financial data had been accessed, such as credit cards or billing addresses.  Blizzard said that users should be aware of any potential phishing scams that may follow as a consequence of email details being out in the open.  Blizzard Entertainment boss Mike Morhaime said the hack had been discovered on August 4th, and that the company were:  truly sorry that this has happened.  The company said it had spent the time since August 4th fixing the vulnerability in their systems and finding out what information had been compromised.  Following the hack the company is likely to face criticism over its decision to make games that require a login via Battle.net and cannot be played offline.  Despite the loss of passwords and email data Blizzard's use of a Secure Remote Password protocol is likely to have minimised the consequences for users as the system makes it near impossible to brute-force a password, a method hackers use in which a computer attempts every possible key or password until it succeeds. ","Credentials,Personal","Other","Information","US","TRUE","SAMEORIGIN"
"868CDD06-FADB-4689-BD5F-5EF61A6AF15C",2014,4,130000,"Virgin Media","http://www.dailymail.co.uk/news/article-2606706/Virgin-Media-forced-apologise-data-breach-accidentally-copying-130-000-customers-email.html","Virgin Media forced to apologise for data breach after accidentally copying-in 130,000 customers into email Problem occurred when company's suppliers mistakenly sent out email When it was replied to was then sent to all the other people in the group Virgin Media insisted only 'small proportion' of its customers affected But as many as 130,000 people's email addresses were disclosed in error ","Personal","Error","Information","US","TRUE","NULL"
"86D55AE1-BB50-4D80-8552-F2B9C51D35B5",2010,11,231400,"Seacoast Radiology, PA",NA,NA,"Medical","Other","Healthcare","US","TRUE","NA"
"89D43975-81FB-4918-890F-B969C29CE35B",2012,12,1800000,"New York State Electric & Gas, Rochester Gas & Electric","http://oag.ca.gov/system/files/CA%20customer%20letter.pdf?","An employee of an independent software development consulting firm (contracted by NYSEG and RG&E) allowed unauthorized access to one of our customer information systems.","Bank,Personal","Misuse","Utilities","US","TRUE","NULL"
"8A77A133-FC5C-4DD0-9EA5-A485A97F8612",2008,5,6000000,"CL Government of Chile","http://news.bbc.co.uk/2/hi/americas/7395295.stm(20140214)","12-year-old hacker from Montreal hacks into Chilean government system and posts 6 million records to the Interet","Personal","Other","Public","CL","TRUE","NULL"
"8DCBC566-AE66-41FA-BCD0-4374F1CFA201",2010,11,400000,"Puerto Rico Department of Health",NA,NA,"Medical","Other","Public","US","TRUE","NA"
"8F4508A0-EA75-4209-8E46-67D2BF949C2D",2007,9,6300000,"TD Ameritrade Holding Corp","http://www.sophos.com/en-us/press-office/press-releases/2007/09/ameritrade.aspx","Hackers steal email address database from TD Ameritrade.","Personal","Other","Finance","US","TRUE","DENY"
"8F830629-71A9-4BC5-A30B-5CF9BF063E92",2007,5,1000000,"Compass Bank","http://www.computerworld.com/s/article/9072198/Programmer_who_stole_drive_containing_1_million_bank_records_gets_42_months","A former programmer at Birmingham, Ala.-based Compass Bank who stole a hard drive containing 1 million customer records and used some of that information to commit debit-card fraud was sentenced last week to 42 months in prison by an Alabama district court judge.  James Kevin Real was also ordered to pay back the more than $32,000 that he and accomplice Laray Byrd fraudulently withdrew from customer accounts between May and July of last year using those counterfeit debit cards.  The Compass Bank compromise is one of the largest bank-related breaches yet revealed, in terms of the number of customer records that were potentially exposed. The incident, however, appears to have surfaced for the first time only after the Birmingham News carried a story on the sentencing last week.  Ed Bilek, a spokesman for the bank, said today that Real had used the information stolen from Compass Bank's database to create about 250 counterfeit debit cards. He was able to use about 45 of those cards to access and withdraw cash from customer accounts at the bank before he was arrested.  Court records associated with the case did not mention precisely how many customer records Real stole. But Bilek today said that the database on the hard drive Real stole contained ""limited information"" on about 1 million Compass Bank customers. He added that the records in the database were in a format that was not ""readily usable"" for committing fraud or for accessing customer account information easily. As a result, apart from the 250 or so individuals from whose accounts Real fraudulently withdrew money, no other customers were notified of the incident, Bilek said.  Bilek did not offer a clarification of what the bank meant when it said the data was stored in a format that was not ""readily usable.""  As of this February, Alabama was just one of 11 states that do not require companies to automatically notify consumers of data breaches involving the compromise of their personal data. In states that do require such notification, Compass Bank would have been required to notify all 1 million customers of the potential compromise of their data, if the information had been stored in unencrypted form on the stolen hard disk.  Some states even provide for penalties for companies that fail to promptly notify consumers of data breaches involving their personal data.  According to court documents, Real stole Compass' database information in May 2007. The database included customer names, account numbers and passwords. He then used the information from the database to make counterfeit debit cards using a magnetic strip encoder and software purchased by Byrd. Between June and July 2007, the pair proceeded to use the counterfeit cards to access Compass customer accounts and withdraw funds from them, typically in amounts not exceeding $500 or so. The documents show that Real would wear disguises when making the ATM withdrawals -- in fact he was apprehended while wearing one.  Real pleaded guilty last year to a 14-count charge that included fraud as well as the use of unauthorized access devices and aggravated identity theft.","Bank,Credentials","TheftLoss","Finance","US","TRUE","NULL"
"91833B6F-7D16-4E7C-B070-B081E5FC24B8",2011,11,3500000,"Cereus Network","http://www.bestpokerrooms.com/news/ultimate-bet-player-data-leaked/","In the latest news from the doomed Cereus Network, it has been revealed that Ultimate Bet player data was recently leaked onto the internet. While the information was only discovered this week, the information has been on that website since November 20th. The information is presented in many spreadsheets sorted by country. There are over 3 million Ultimate Bet accounts exposed. Absolute Poker players do not appear to be affected by this leak. The website with the exposed player data is not related to Ultimate Bet. It is not known who owns the website or how they obtained the information. The information in the leak appears to have been taken from the Ultimate Bet player database in late 2010. The information that was leaked includes:   First name  Last name  Username  Email address  Phone number  Street address  Account balance (as of late 2010)  IP addresses  Deposit methods (but does not include actual bank account or ewallet info)  Date of birth  Ultimate Bet account number  VIP status  Affiliate information  Blacklist status  Some accounts had what appears to be encrypted passwords  A post linking to the website was live on the Two Plus Two poker forum for less than ten minutes. The poster of the information was the one that deleted it. Moderators at Two Plus Two have contacted the websites host in an attempt to have the information removed. At this point, the information is still live on the website. To reiterate, no player banking information was posted but some personal information could be used to commit identity fraud. The name, address and date of birth information could be abused.  Players that still have money in their Ultimate Bet accounts should immediately change their password. Players that may have used the same password at Ultimate Bet that they used at other online poker rooms or other secure websites should immediately change their passwords. Changing the password for the email address used at Ultimate Bet to something more secure is also suggested, regardless of whether it matches the password used at Ultimate Bet.  The Cereus Network, which consists of Absolute Poker and Ultimate Bet, recently announced that they would be entering liquidation. The Cereus Network has essentially been bankrupt since key employees were named in the Black Friday indictments on April 15, 2011. Cereus had bank accounts seized and have paid out only a small fraction of their liability to players outside of the U.S. Players located in the U.S. have not received any payments since Black Friday.","Bank,Personal","Other","Administrative","CA","TRUE","NULL"
"91D3CD93-F168-4237-A00D-B8CE202421C9",2005,5,3900000,"Citigroup Inc.","http://www.nytimes.com/2005/06/07/business/07data.html?pagewanted=print&_r=0","  In one of the largest breaches of data security to date, CitiFinancial, the consumer finance subsidiary of Citigroup, announced yesterday that a box of computer tapes containing information on 3.9 million customers was lost by United Parcel Service last month, while in transit to a credit reporting agency.  Executives at Citigroup said the tapes were picked up by U.P.S. early in May and had not been seen since.  The tapes contained names, addresses, Social Security numbers, account numbers, payment histories and other details on small personal loans made to millions of customers through CitiFinancial's network of more than 1,800 lending branches, or through retailers whose product financing was handled by CitiFinancial's retail services division.  The company said there was no indication that the tapes had been stolen or that any of the data in them had been compromised.  It was, however, the latest in a series of recent data-security failures involving nearly every kind of institution that compiles personal information - ranging from data brokers like ChoicePoint and LexisNexis to financial institutions like Bank of America and Wachovia to the media giant Time Warner to universities like Boston College and the University of California, Berkeley.  All these institutions have reported data breaches in the last five months, affecting millions of individuals and spurring Congressional hearings and numerous bills aimed at improving security in the handling of sensitive consumer information. The fear is that Social Security numbers, when combined with a consumer's name, address and date of birth, can be used by thieves to open new lines of credit, secure loans and otherwise steal someone's identity.  Whether the recently reported breaches indicate an epidemic of data loss is unclear. Many privacy and security advocates have suggested that a California law, requiring that consumers be notified of data security breaches, has led to more confessions of data losses and increased awareness of a longstanding problem.  ""I think what we're seeing is a situation that's been going on for a long time,"" said Beth Givens, director of the Privacy Rights Clearinghouse, an advocacy group in San Diego, ""and one which has only been made visible by California's law.""  The California law, which went into effect in July 2003, requires state government agencies as well as companies and nonprofit organizations - regardless of where in the country they do business - to notify California customers if the personal information maintained in their data files has been compromised.  Yet in an age of transnational banks, Internet commerce and giant data aggregators, notifying only California residents when data on consumers all over the country is potentially lost or compromised has proved to be a public relations impossibility. (ChoicePoint was widely accused of planning to notify only California residents when it learned that information on at least 145,000 Americans had fallen into the hands of thieves; the company, however, said it was planning on nationwide notification all along.)  Now, with each week bringing new reports of data loss, whether because tapes fell off the back of a U.P.S. truck or because data was electronically stolen by hackers or thieves, at least five other states - Arkansas, North Dakota, Georgia, Montana and Washington - have passed similar notification laws. As of last month, dozens of other states were considering similar laws.  In the most recent incident, Citigroup executives say the box containing the tapes was handed over to U.P.S., along with other items for shipping, on May 2, under ""special security procedures"" that the bank required of the courier. One of those special procedures, said Citigroup's chief operations and technology officer, Debby Hopkins, included scanning the bar code on each package, rather than scanning only the single bar code on the shipment manifest, which is a summary document listing all the packages being moved in one shipment.  According to Ms. Hopkins, just the summary document was scanned for the box, which was picked up in Weehawken, N.J., so U.P.S. was unable to track where in the delivery chain the box was lost. It was not until May 20 that an employee of Experian, the credit reporting agency that was to receive the tapes, called CitiFinancial to report that they had not arrived at Experian's data-processing center in Allen, Tex. An investigation by U.P.S. failed to locate the package.  CitiFinancial has notified the Secret Service, which is called whenever there is a compromise of financial data. The agency is investigating the incident, and CitiFinancial has begun sending letters to all 3.9 million customers advising them of the loss and offering them 90 days of free enrollment in a credit-monitoring service. Other institutions with data-loss problems have also offered free credit-monitoring services, some for as long as a year.  A spokesman for U.P.S., Norman Black, would not go into specifics on where or how the security system broke down, but said the courier was continuing its investigation. Mr. Black said blame ultimately lay with his company.  ""They tendered us a package and expected it to be delivered in the reliable way that we always do,"" he said, ""and we had to go back to them and tell them that we can't find it.""  Mr. Black said that an exhaustive search of all U.P.S. facilities nationwide had turned up no sign of the package. ""It's rare that it gets to the point where we can find no trace of it,"" he said.  A spokesman for Experian, Donald A. Girard, said he had never seen an instance of a shipment of this kind simply disappearing, although he added that he and other credit agencies had been encouraging financial institutions to convert from tapes to encrypted electronic delivery of data.  ""Experian has been actively working for quite a while with all major data contributors to convert to electronic data transference,"" Mr. Girard said, ""to mitigate risk in this process.""  Ms. Hopkins of Citigroup said that most of the company's divisions already did this, and that the CitiFinancial unit is scheduled to convert to such electronic transfers in July.  She also said that the missing tapes, which were not encrypted, were created using mainframe-type computers and highly specialized hardware and software that would make it difficult - though not impossible - to extract data from them.  And Ms. Givens of the Privacy Rights Clearinghouse said, ""Your everyday dumpster diver may not know what to do with these tapes, but if these tapes ever find their way into the hands of an international crime ring, I think they'll figure it out."" ","Personal","TheftLoss","Finance","US","TRUE","NULL"
"93F26708-4C2A-4A77-9F94-166CF255C3BA",2014,1,8000000,"Millet","http://tech.ifeng.com/bat3m/detail_2014_05/14/36310226_0.shtml","Chinese cloud computing platform Millet was hacked and a database of user credentials from pre-August 2012 was exposed.","Credentials","Webapp","Information","CN","TRUE","NULL"
"9568C11D-27C8-4410-A89E-4A2C7D3C4940",2012,12,261161,"Softbank Corp.","http://www.databreaches.net/?p=23715","    A software sales company affiliated with Softbank Corp. said Thursday that personal information related to up to 261,161 customers may have been compromised from its database due to fraudulent access.      Vector Inc. based in Tokyo said data that may have been stolen include names, addresses and credit card numbers, but that it remains unknown whether such information has been misused.","Payment,Personal","Webapp","Management","JP","TRUE","NULL"
"99FBE58D-6A7D-4A27-9056-A7B817E569C6",2012,5,650000,"Nebraska State College System","http://nebraska.edu/security","A former computer science and math student at the University of Nebraska faces serious charges after hacking into the university's system and causing a major security breach. According to the Journal Star, the U.S. Attorney's Office recently filed a federal charge against the 22-year-old alleging he intentionally accessed protected information last spring before the system was breached on May 23. Documents such as Social Security numbers, birth dates, addresses, grades and financial aid information dated back to the spring semester of 1985.  The breach included information of about 650,000 students, alumni and applicants, however, once it was discovered by a technical staff member at the university last May, it was shut down within hours. Immediately after the breach was detected, university officials contacted the students whose bank account information was stored in the school system, according to the source.","Personal","Webapp","Educational","US","TRUE","NULL"
"A19A7498-CA64-4D50-A8F1-D61728DBACC0",2012,6,228435,"South Carolina Department of Health and Human Services",NA,NA,"Medical","Error","Public","US","TRUE","NA"
"A2843185-5C8E-4FD7-BC40-E626023451AE",2011,9,4901432,"TRICARE Management Activity","http://www.informationweek.com/security/risk-management/military-health-plan-data-breach-threatens-49-million/d/d-id/1100509?",NA,"Medical","TheftLoss","Public","US","TRUE","SAMEORIGIN"
"A2F2DC7E-0313-4715-A4CB-7BF8AC5AF6B4",2008,12,5000000,"CheckFree Services Corporation","http://www.computerworld.com/s/article/9125078/CheckFree_warns_5_million_customers_after_hack"," CheckFree Corp. and some of the banks that use its electronic bill payment service are notifying more than 5 million customers that criminals took control of several of the company's Internet domains and redirected customer traffic to a malicious Web site hosted in the Ukraine.  The Dec. 2 attack was widely publicized shortly after it occurred, but in a notice filed with the New Hampshire Attorney General, CheckFree disclosed that it was warning many more customers than previously thought.  That's because CheckFree is not only notifying users of its own CheckFree.com Web site of the breach, it is also working with banks to contact people who tried to pay bills from banks that use the CheckFree bill payment service.  ""The 5 million people who were notified about the CheckFree redirection were a combination of two groups,"" said Melanie Tolley, vice president of communications at CheckFree's parent company, Fiserv Inc., in a statement. ""1.) those who we were able to identify who had attempted to pay bills from our client's bill pay sites and minus those who actually completed sessions on our site, and 2.) anyone enrolled in mycheckfree.com.""  Tolley wouldn't say what banks were affected by the hack, but the majority of these 5 million customers were CheckFree's own users, she said. In total, about 42 million customers access CheckFree's bill payment site, she said.  Customers who went to CheckFree's Web sites between 12:35 a.m. and 10:10 a.m. on the day of the attack were redirected to a Ukrainian Web server that used malicious software to try and install a password-stealing program on the victim's computer.  The criminals were able to take control of several CheckFree Web domains after logging into the company's Internet domain registrar, Network Solutions, and changing the CheckFree DNS settings. This same technique was used by hackers one year ago to take control of Comcast's Web site. It is not clear how the attackers were able to get CheckFree's Network Solutions password, but some security experts believe that CheckFree may have fallen prey to a phishing attack.  Looking at typical Web site traffic patterns, Fiserv guesses that about 160,000 consumers were exposed to the Ukrainian attack site, but not all of these customers would have been infected. For the attack to work, the victim would have to be a PC user without antivirus software who was also using an out-of-date version of Adobe Acrobat. Because of these conditions, Fiserv believes that ""a very small number"" of people were affected, Tolley said.  However, because the company lost control of its Web domains, it doesn't know exactly who was hit. And so it must warn a much larger number of customers.","Personal","Webapp","Information","US","TRUE","NULL"
"A349508B-DA36-41BC-993C-CC129D04244F",2011,9,1200000000,"Tencent Holdings Limited","http://www.echinacities.com/news/Tencent-QQ-Group-Data-Leaked-12-Billion-QQ-Accounts-Affected","Tencent QQ was hacked using a combination of social engineering and hacking.70 million groups were exposed with 1.2 billion partially repeating QQ numbers exposed.","Personal","Other","Information","CN","TRUE","NULL"
"A38B6411-D3DF-4EE3-909E-1B033F14275B",2012,3,150000,"Adobe","http://www.eweek.com/security/adobe-connect-security-breach-exposes-personal-data-of-150k-users/","Adobe pulls down the forum for its video conferencing service, Adobe Connect after a hacker breached its security and leaked information, including password hashes, on 150,000 users. Adobe pulled down a forum for users of its video conferencing service, Adobe Connect, after a hacker successfully compromised the server and downloaded information on its 150,000 members.  The information taken from the server included each member's name, username, company, title and email address as well as the hashed version of their password. In a statement posted to Pastebin on Nov. 13, the hacker—who claimed to be Egyptian—said that he would publicly post only the information for Adobe employees and users that work for the U.S. Department of Defense or other government agencies.","Credentials,Personal","Webapp","Information","US","TRUE","NULL"
"A3967BBA-1481-49A0-BCE0-32A3763DBC85",2013,4,187500,"Indiana Family and Social Services Administration","http://www.journalgazette.net/article/20130701/NEWS07/130709958","Partner-driven programming error causes misdelivery of paper-based PII. 187,500 records potentially impacted.","Medical,Personal","Error","Public","US","TRUE","NULL"
"A488B0E7-E041-4C39-AFB3-558757867F82",2011,4,77000000,"Sony Online Entertainment LLC","http://en.wikipedia.org/wiki/PlayStation_Network_outage","The PlayStation Network outage was the result of an ""external intrusion"" on Sony's PlayStation Network and Qriocity services, in which personal details from approximately 77 million accounts were stolen and prevented users of PlayStation 3 and PlayStation Portable consoles from playing online through the service.[","Payment","Other","Information","US","TRUE","NULL"
